"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRN","CROPYIELD","WHEAT","TONNE_HA","A","1999",1.83013293940008,
"IRN","CROPYIELD","WHEAT","TONNE_HA","A","2000",1.58588235291008,
"IRN","CROPYIELD","WHEAT","TONNE_HA","A","2001",1.70340356560952,
"IRN","CROPYIELD","WHEAT","TONNE_HA","A","2002",1.99487261653589,
"IRN","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.0676923076605,
"IRN","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.15525925922733,
"IRN","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.30774193544665,
"IRN","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.37096774189724,
"IRN","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.48437499996118,
"IRN","CROPYIELD","WHEAT","TONNE_HA","A","2008",1.16649999998056,
"IRN","CROPYIELD","WHEAT","TONNE_HA","A","2009",1.98245901636094,
"IRN","CROPYIELD","WHEAT","TONNE_HA","A","2010",1.96886654772225,
"IRN","CROPYIELD","WHEAT","TONNE_HA","A","2011",1.42502874032805,
"IRN","CROPYIELD","WHEAT","TONNE_HA","A","2012",1.44075829381532,
"IRN","CROPYIELD","WHEAT","TONNE_HA","A","2013",1.52050988721163,
"IRN","CROPYIELD","WHEAT","TONNE_HA","A","2014",1.7323092008215,
"IRN","CROPYIELD","WHEAT","TONNE_HA","A","2015",1.87939205749503,
"IRN","CROPYIELD","WHEAT","TONNE_HA","A","2016",2.20624285010286,
"IRN","CROPYIELD","WHEAT","TONNE_HA","A","2017",2.23933614151348,
"IRN","CROPYIELD","WHEAT","TONNE_HA","A","2018",2.27399248949542,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","1990",0.99889012208657,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","1991",2.91101699838019,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","1992",2.57438016316167,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","1993",2.39999999785714,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","1994",1.85098039034218,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","1995",1.29883843579848,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","1996",1.7050847769162,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","1997",1.99999999765258,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","1998",2.14548645892156,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","1999",1.87229577201085,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","2000",1.97975072393676,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","2001",1.91424855214704,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","2002",2.01924011851179,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","2003",2.22577533305766,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","2004",2.29089163697274,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","2005",2.23590344995771,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","2006",2.19896796397401,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","2007",2.24673685324615,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","2008",2.25013120562897,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","2009",2.36181083925973,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","2010",2.64813203756523,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","2011",2.48192699226721,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","2012",2.51325027810828,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","2013",2.56877062072844,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","2014",2.57642417768809,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","2015",2.85316520734228,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","2016",3.16695657196949,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","2017",2.87468180443282,
"KAZ","CROPYIELD","RICE","TONNE_HA","A","2018",2.8745921695149,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","1990",0.99889012208657,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","1991",0.868683115332426,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","1992",1.31764790659856,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","1993",0.908413706571721,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","1994",0.717274167981638,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","1995",0.597514340339408,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","1996",0.683887057979123,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","1997",0.844891027447449,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","1998",0.603732162452209,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","1999",1.28685897434424,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","2000",0.904847218066041,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","2001",1.16727941175398,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","2002",1.09352890421835,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","2003",1.01549159404088,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","2004",0.831130812973978,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","2005",0.885381087912038,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","2006",1.08325285690421,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","2007",1.27729599750793,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","2008",0.930409617090157,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","2009",1.15598942443796,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","2010",0.675809844336869,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","2011",1.64142537366134,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","2012",0.728970370364971,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","2013",1.06418320609875,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","2014",1.04915240554529,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","2015",1.16505084744775,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","2016",1.22131147539983,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","2017",1.1059999999877,
"KAZ","CROPYIELD","WHEAT","TONNE_HA","A","2018",1.24642140122714,
"MYS","CROPYIELD","RICE","TONNE_HA","A","1990",1.78428781177911,
"MYS","CROPYIELD","RICE","TONNE_HA","A","1991",1.81535087692758,
"MYS","CROPYIELD","RICE","TONNE_HA","A","1992",1.92897476658843,
"MYS","CROPYIELD","RICE","TONNE_HA","A","1993",1.95829731277043,
"MYS","CROPYIELD","RICE","TONNE_HA","A","1994",1.97281831159187,
"MYS","CROPYIELD","RICE","TONNE_HA","A","1995",2.03952451678462,
"MYS","CROPYIELD","RICE","TONNE_HA","A","1996",2.10014598509487,
"MYS","CROPYIELD","RICE","TONNE_HA","A","1997",1.98002894327351,
"MYS","CROPYIELD","RICE","TONNE_HA","A","1998",1.86468847457331,
"MYS","CROPYIELD","RICE","TONNE_HA","A","1999",1.90196493617267,
"MYS","CROPYIELD","RICE","TONNE_HA","A","2000",1.98086052640892,
"MYS","CROPYIELD","RICE","TONNE_HA","A","2001",2.01071481561599,
"MYS","CROPYIELD","RICE","TONNE_HA","A","2002",2.09376438597756,
"MYS","CROPYIELD","RICE","TONNE_HA","A","2003",2.17354104611885,
"MYS","CROPYIELD","RICE","TONNE_HA","A","2004",2.15025121262035,
"MYS","CROPYIELD","RICE","TONNE_HA","A","2005",2.23487702425992,
"MYS","CROPYIELD","RICE","TONNE_HA","A","2006",2.08185581150601,
"MYS","CROPYIELD","RICE","TONNE_HA","A","2007",2.26434708478529,
"MYS","CROPYIELD","RICE","TONNE_HA","A","2008",2.30856325231033,
"MYS","CROPYIELD","RICE","TONNE_HA","A","2009",2.40161587079543,
"MYS","CROPYIELD","RICE","TONNE_HA","A","2010",2.34263257820584,
"MYS","CROPYIELD","RICE","TONNE_HA","A","2011",2.41441488553359,
"MYS","CROPYIELD","RICE","TONNE_HA","A","2012",2.4471227169544,
"MYS","CROPYIELD","RICE","TONNE_HA","A","2013",2.4966146318898,
"MYS","CROPYIELD","RICE","TONNE_HA","A","2014",2.70161432038209,
"MYS","CROPYIELD","RICE","TONNE_HA","A","2015",2.9320062090954,
"MYS","CROPYIELD","RICE","TONNE_HA","A","2016",2.90388733310947,
"MYS","CROPYIELD","RICE","TONNE_HA","A","2017",2.53777272753841,
"MYS","CROPYIELD","RICE","TONNE_HA","A","2018",2.57399260595216,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","1990",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","1991",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","1992",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","1993",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","1994",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","1995",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","1996",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","1997",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","1998",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","1999",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2000",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2001",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2002",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2003",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2004",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2005",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2006",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2007",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2008",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2009",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2010",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2011",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2012",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2013",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2014",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2015",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2016",0.99889012208657,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2017",1.04094281975179,
"MYS","CROPYIELD","WHEAT","TONNE_HA","A","2018",1.05471732170476,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","1990",0.581818181289256,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","1991",0.34953271491967,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","1992",0.201834868077546,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","1993",0.419047618648526,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","1994",0.557851252477495,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","1995",0.579999999553846,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","1996",0.676642335272524,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","1997",0.72787880609628,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","1998",0.7258753021208,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","1999",0.730168852874648,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","2000",0.597891040942634,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","2001",0.624003905900222,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","2002",0.644728248765269,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","2003",0.746741881566066,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","2004",0.662518473297644,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","2005",0.646878229387219,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","2006",0.626835851237645,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","2007",0.640843136940763,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","2008",0.633650005849825,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","2009",0.795504586791053,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","2010",0.757954545120055,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","2011",0.758056100499139,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","2012",0.730483221980044,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","2013",0.711689428651133,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","2014",0.801236382977669,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","2015",0.767039245810415,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","2016",0.936710778551733,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","2017",0.828686173177202,
"MOZ","CROPYIELD","RICE","TONNE_HA","A","2018",0.8423145776996,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","1990",0.99889012208657,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","1991",1.499999925,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","1992",0.999999950000003,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","1993",0.999999950000003,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","1994",0.999999972723501,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","1995",0.999999950000003,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","1996",0.999999950000003,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","1997",0.999999950000003,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","1998",1.11111104938272,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","1999",1.11111104938272,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","2000",0.833333263888895,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","2001",0.882352909703946,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","2002",1.05263152354571,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","2003",1.05263152354571,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","2004",1.10526309972299,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","2005",1.10526309972299,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","2006",1.05263152354571,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","2007",0.999999950000003,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","2008",0.999999987194001,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","2009",0.999999992307692,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","2010",1.02564102931343,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","2011",1.23076921814596,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","2012",0.995825606187761,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","2013",1.09999446324874,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","2014",0.999999994444444,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","2015",1.09468089572388,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","2016",1.14446649422591,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","2017",1.14651328585289,
"MOZ","CROPYIELD","WHEAT","TONNE_HA","A","2018",1.17116925516575,
"NGA","CROPYIELD","RICE","TONNE_HA","A","1990",1.24172185420184,
"NGA","CROPYIELD","RICE","TONNE_HA","A","1991",1.17167070210825,
"NGA","CROPYIELD","RICE","TONNE_HA","A","1992",1.17548076916013,
"NGA","CROPYIELD","RICE","TONNE_HA","A","1993",1.17583120197085,
"NGA","CROPYIELD","RICE","TONNE_HA","A","1994",0.849591598550199,
"NGA","CROPYIELD","RICE","TONNE_HA","A","1995",1.05376002210468,
"NGA","CROPYIELD","RICE","TONNE_HA","A","1996",1.05000001987254,
"NGA","CROPYIELD","RICE","TONNE_HA","A","1997",0.957421874953251,
"NGA","CROPYIELD","RICE","TONNE_HA","A","1998",0.961350293495042,
"NGA","CROPYIELD","RICE","TONNE_HA","A","1999",0.897398448156212,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2000",0.899863582351557,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2001",0.779971677247233,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2002",0.804027459917436,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2003",0.845972850640454,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2004",0.851959114103409,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2005",0.790285736555963,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2006",0.850978723368043,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2007",0.871860467299736,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2008",0.848790931954291,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2009",0.854206694937732,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2010",1.06596195664591,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2011",1.06232751733792,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2012",1.0738775870629,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2013",1.08461538457367,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2014",1.10112359546438,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2015",1.0890332441311,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2016",1.09999999995926,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2017",1.11649996702977,
"NGA","CROPYIELD","RICE","TONNE_HA","A","2018",1.13407883955893,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","1990",0.833333331944444,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","1991",1.1999999976,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","1992",1.33333332888889,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","1993",2.35714284030612,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","1994",2.33333331777778,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","1995",2.199999989,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.04347825198488,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","1997",2.63999998944,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","1998",1.99999999591837,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.8857143610027,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.0857142797551,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2001",1.45714290737111,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2002",1.54285713844898,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2003",1.65714285240816,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2004",1.7714286122828,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2005",1.88571428032653,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.02857142277551,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2007",1.25714289278525,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2008",1.51428570995918,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2009",1.51428570995918,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2010",1.51428570995918,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2011",2.28571427918367,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2012",2.28571427918367,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2013",1.99999999428571,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2014",1.99999999428571,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2015",1.99999999428571,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2016",2.1142857082449,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2017",2.21199112792512,
"NGA","CROPYIELD","WHEAT","TONNE_HA","A","2018",2.24850033925933,
"PAK","CROPYIELD","RICE","TONNE_HA","A","1990",1.54391717929276,
"PAK","CROPYIELD","RICE","TONNE_HA","A","1991",1.54744873621614,
"PAK","CROPYIELD","RICE","TONNE_HA","A","1992",1.57862208705275,
"PAK","CROPYIELD","RICE","TONNE_HA","A","1993",1.82684044291058,
"PAK","CROPYIELD","RICE","TONNE_HA","A","1994",1.62216470580602,
"PAK","CROPYIELD","RICE","TONNE_HA","A","1995",1.83441260343546,
"PAK","CROPYIELD","RICE","TONNE_HA","A","1996",1.91239451294297,
"PAK","CROPYIELD","RICE","TONNE_HA","A","1997",1.86976226532991,
"PAK","CROPYIELD","RICE","TONNE_HA","A","1998",1.92839952614894,
"PAK","CROPYIELD","RICE","TONNE_HA","A","1999",2.05006362209117,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2000",2.02070186623999,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2001",1.8361271420437,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2002",2.01299101114548,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2003",1.96983181768332,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2004",1.99417010628694,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2005",2.11621233915405,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2006",2.10695506555398,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2007",2.21024970170138,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2008",2.34778595535625,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2009",2.38736489759322,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2010",2.03907399568545,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2011",2.39585569807873,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2012",2.39761805585297,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2013",2.43745572298546,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2014",2.42234520918636,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2015",2.4785287735277,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2016",2.49905348382714,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2017",2.52109999849226,
"PAK","CROPYIELD","RICE","TONNE_HA","A","2018",2.58265962694057,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1990",1.82472912680912,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1991",1.84110731889975,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1992",1.99086062449872,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1993",1.94662650600064,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1994",1.89357729646635,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1995",2.08102815174931,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.01850525308001,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1997",2.0532741398193,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1998",2.23746259722038,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.16984410500529,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.49067706484118,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2001",2.32540827300111,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.26205398694059,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.38779422195462,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.37333564956632,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.58582196694681,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.51859041889087,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.71563301465708,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2008",2.45137897959658,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.65674331193172,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2010",2.58102661762499,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2011",2.83278843233866,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2012",2.71375060691908,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2013",2.79570910599298,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.82401921882291,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.73267973853232,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2016",2.77884405667635,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2017",2.8764393296619,
"PAK","CROPYIELD","WHEAT","TONNE_HA","A","2018",2.91915189333363,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1990",1.77058825252592,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1991",1.74999999485294,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1992",1.82368420572715,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1993",1.79999999485714,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1994",1.66250003399072,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1995",2.48638131328256,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1996",2.27472526639295,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1997",2.28965521658605,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1998",2.28990227267133,
"PRY","CROPYIELD","RICE","TONNE_HA","A","1999",2.84841497738209,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2000",2.45897438837168,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2001",2.53333341689196,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2002",2.48864359709876,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2003",2.3808139465674,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2004",2.60217390843798,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2005",2.00395777835367,
"PRY","CROPYIELD","RICE","TONNE_HA","A","2006",1.95794982344274,
